num_harmonic_peaks,fundamental_freq,harmonic_spacing_std,harmonic_regularity,harmonic_power_ratio,peak_prominence_mean,spectral_flatness_mean,spectral_centroid_mean,spectral_spread,spectral_contrast_mean,spectral_rolloff,rms_mean,rms_std,rms_stability,zero_crossing_rate,freq_variance_mean,horizontal_band_strength,temporal_correlation_mean,energy_low_freq,low_to_total_ratio,energy_mid_freq,mid_to_total_ratio,energy_high_freq,high_to_total_ratio,energy_vhigh_freq,vhigh_to_total_ratio,label,filename,class
8,516.796875,192.50053405687638,0.20618511292957786,0.09621104598045349,0.0017665551422396675,0.701137125492096,7946.845842848326,5505.635879282767,0.00529254786670208,14642.578125,0.15021075308322906,0.042933955788612366,0.9588334855238768,0.25834015011787415,60.03616714477539,0.01638372801244259,0.8784785296140856,0.009917285293340683,4.249782562255859,0.0021719029173254967,0.9307098984718323,0.002831063000485301,1.2131749391555786,0.002195695647969842,0.9409056305885315,1,DJI_Avata_21_shifted.wav,drone
7,193.798828125,311.9012599508063,0.13815923162797653,0.1420719176530838,0.002259464651745345,0.6447721719741821,7517.760989078,5263.214002957501,0.004872404504567385,13910.44921875,0.13804160058498383,0.04120961204171181,0.960421406443892,0.24521230161190033,58.48069381713867,0.016812177374958992,0.8796758039556605,0.008887877687811852,4.268923759460449,0.001972522819414735,0.9474196434020996,0.0030126459896564484,1.4469996690750122,0.0019193092593923211,0.9218606948852539,1,DJI_Avata_21_stretched.wav,drone
5,129.19921875,180.80198559746776,0.21663591788678518,0.1577037125825882,0.0017390431254170834,0.5561172962188721,4666.754023321234,5886.822783739776,0.0037779954727739096,11972.4609375,0.05505445972084999,0.08624374121427536,0.920603693313007,0.11714739352464676,40.8409309387207,0.023900041356682777,0.6869980115199998,0.006980651989579201,14.847731590270996,0.0033159346785396338,7.052938461303711,0.0010590782621875405,2.2526419162750244,0.00022853206610307097,0.4860839247703552,1,DJI_FPV_33_noisy.wav,drone
5,129.19921875,180.80198559746776,0.21663591788678518,0.15784229338169098,0.0017636074800975621,0.374392032623291,3611.013406664255,4829.778072249053,0.003837291384115815,9043.9453125,0.05536302179098129,0.08746926486492157,0.9195662188431721,0.09035827964544296,47.92576217651367,0.020439129322767258,0.8694247168373173,0.007070389576256275,16.441410064697266,0.0033472685609012842,7.783702850341797,0.001059706206433475,2.4642295837402344,0.0001808649831218645,0.42058151960372925,1,DJI_FPV_33_original.wav,drone
9,129.19921875,200.27036571881297,0.19978394108464545,0.228262796998024,0.0006338995040601327,0.3900918960571289,3732.3175612839846,5011.46495997065,0.001735058962367475,9410.009765625,0.025973375886678696,0.04118627682328224,0.9604429315482875,0.09506122767925262,52.776180267333984,0.01859559305012226,0.8824724375956892,0.0031889278907328844,15.75283432006836,0.0016418318264186382,8.110407829284668,0.00048440025420859456,2.3928658962249756,8.642055763630196e-05,0.4269048273563385,1,DJI_FPV_33_shifted.wav,drone
9,86.1328125,126.47893053934551,0.2833199399338644,0.2353300154209137,0.0007080377318844614,0.3689873516559601,3563.5290052969594,4808.951100998387,0.002041978994384408,8936.279296875,0.029439961537718773,0.04629293456673622,0.9557552832124343,0.08970940113067627,52.576812744140625,0.01866479031741619,0.8827092181857416,0.0037421397864818573,16.917530059814453,0.0017569275805726647,7.942748546600342,0.0005422077956609428,2.4512224197387695,9.1507077740971e-05,0.41368675231933594,1,DJI_FPV_33_stretched.wav,drone
10,236.865234375,75.35671598175367,0.3988617570938741,0.2555635869503021,0.00808369517326355,0.7599981427192688,6865.932896917944,6773.537189755918,0.0145002081990242,16149.90234375,0.1697911024093628,0.027204550802707672,0.9735159362549078,0.17476190626621246,32.54021072387695,0.029814958572387695,0.6192894401364638,0.01828693598508835,7.409328937530518,0.011300312355160713,4.578554630279541,0.0068732257932424545,2.7848291397094727,0.0016001672483980656,0.6483407616615295,1,DJI_Matrice200_v2_29_noisy.wav,drone
11,236.865234375,67.71841474942116,0.42474238296898115,0.2624242305755615,0.006992156109349294,0.34239909052848816,3448.36090827659,4545.106553702252,0.013611976057291031,6761.42578125,0.14950032532215118,0.027003871276974678,0.9737061640834925,0.0701269805431366,36.461936950683594,0.026693761348724365,0.8784455762236495,0.016997814178466797,11.24117374420166,0.010462895967066288,6.919432640075684,0.006284561939537525,4.156172752380371,0.0006145108491182327,0.4063948094844818,1,DJI_Matrice200_v2_29_original.wav,drone
14,258.3984375,78.7095181399921,0.38847165868197125,0.2807757556438446,0.006704484744529639,0.3417583107948303,3575.2520970202345,4682.752835669629,0.015596218407154083,7062.890625,0.16751845180988312,0.03816903755068779,0.9632342747952313,0.07571428269147873,41.893306732177734,0.02331366017460823,0.9006592554677687,0.016719285398721695,9.99520206451416,0.012199904769659042,7.293404579162598,0.006635110825300217,3.9666330814361572,0.0007101820665411651,0.424564391374588,1,DJI_Matrice200_v2_29_shifted.wav,drone
11,236.865234375,58.73474734737073,0.45983460871313675,0.26303574442863464,0.007921772543340921,0.33892786502838135,3413.517072212147,4534.8758833713655,0.016110088676214218,6696.826171875,0.16719001531600952,0.03104463778436184,0.9698901127587701,0.0691540464758873,40.73906326293945,0.023958371952176094,0.8901193655488917,0.01892993226647377,11.64814281463623,0.01148709375411272,7.06834602355957,0.0066195325925946236,4.073192596435547,0.0006543813506141305,0.402660071849823,1,DJI_Matrice200_v2_29_stretched.wav,drone
12,86.1328125,194.42069165161206,0.20456533226437348,0.23199564218521118,0.002440968314961841,0.6573951840400696,5918.090551115281,5347.5200695458725,0.005891991313546896,12489.2578125,0.1154693067073822,0.02630571834743023,0.9743685357324249,0.18172788619995117,35.167537689208984,0.027649104595184326,0.7847264518371522,0.012024147436022758,6.540518760681152,0.006189014296978712,3.3665058612823486,0.0041320184245705605,2.247605800628662,0.0013708192855119705,0.7456552982330322,1,DJI_Matrice600p_12 (1)_noisy.wav,drone
11,86.1328125,196.943480979196,0.20247548063118254,0.2269495725631714,0.00262672477401793,0.5392290353775024,5785.589085302354,5202.336260067912,0.005889094900339842,12144.7265625,0.11501976102590561,0.02625945210456848,0.9744124626080493,0.1782267540693283,36.002872467041016,0.027024928480386734,0.8949106217526506,0.01199145894497633,6.612391948699951,0.006173206493258476,3.4040610790252686,0.004120734054595232,2.2722764015197754,0.0013447065139189363,0.741504967212677,1,DJI_Matrice600p_12 (1)_original.wav,drone
12,86.1328125,119.81186777187172,0.2944434959467667,0.2474212646484375,0.00260802205108727,0.5963234901428223,6013.837772229524,5436.312710893759,0.005881939083337784,12618.45703125,0.10245832055807114,0.024385906755924225,0.9761946092824034,0.18170975148677826,40.86924362182617,0.02388388104736805,0.8972219924886299,0.010473950766026974,6.655259132385254,0.005548701621592045,3.5257036685943604,0.00343498308211565,2.182624578475952,0.001171334064565599,0.744278073310852,1,DJI_Matrice600p_12 (1)_shifted.wav,drone
13,86.1328125,127.1264703294239,0.282284177554088,0.23919172585010529,0.0023106737778736995,0.5411238670349121,5804.237746297814,5199.005449460844,0.006206204649060965,12144.7265625,0.11589308828115463,0.025066668167710304,0.9755463045027924,0.18072424829006195,40.28102493286133,0.024224204942584038,0.9051245989130475,0.012117056176066399,6.737362384796143,0.005889283027499914,3.2745771408081055,0.004158142954111099,2.312023401260376,0.0013359717559069395,0.7428311109542847,1,DJI_Matrice600p_12 (1)_stretched.wav,drone
10,86.1328125,195.78249115790243,0.2034319034055099,0.22104939818382263,0.0028299682075157762,0.6573343873023987,5918.661736825894,5348.127281535622,0.005838298704475164,12489.2578125,0.11429052799940109,0.02602658048272133,0.9746336196568354,0.18182313442230225,35.30819320678711,0.0275419931858778,0.7839534681795504,0.01189564447849989,6.536990165710449,0.006125332787632942,3.366042137145996,0.004092301707714796,2.2488346099853516,0.0013568042777478695,0.745602011680603,1,DJI_Matrice600p_12_noisy.wav,drone
11,86.1328125,196.943480979196,0.20247548063118254,0.2269495725631714,0.00262672477401793,0.5392290353775024,5785.589085302354,5202.336260067912,0.005889094900339842,12144.7265625,0.11501976102590561,0.02625945210456848,0.9744124626080493,0.1782267540693283,36.002872467041016,0.027024928480386734,0.8949106217526506,0.01199145894497633,6.612391948699951,0.006173206493258476,3.4040610790252686,0.004120734054595232,2.2722764015197754,0.0013447065139189363,0.741504967212677,1,DJI_Matrice600p_12_original.wav,drone
12,86.1328125,119.81186777187172,0.2944434959467667,0.2474212646484375,0.00260802205108727,0.5963234901428223,6013.837772229524,5436.312710893759,0.005881939083337784,12618.45703125,0.10245832055807114,0.024385906755924225,0.9761946092824034,0.18170975148677826,40.86924362182617,0.02388388104736805,0.8972219924886299,0.010473950766026974,6.655259132385254,0.005548701621592045,3.5257036685943604,0.00343498308211565,2.182624578475952,0.001171334064565599,0.744278073310852,1,DJI_Matrice600p_12_shifted.wav,drone
13,86.1328125,127.1264703294239,0.282284177554088,0.23919172585010529,0.0023106737778736995,0.5411238670349121,5804.237746297814,5199.005449460844,0.006206204649060965,12144.7265625,0.11589308828115463,0.025066668167710304,0.9755463045027924,0.18072424829006195,40.28102493286133,0.024224204942584038,0.9051245989130475,0.012117056176066399,6.737362384796143,0.005889283027499914,3.2745771408081055,0.004158142954111099,2.312023401260376,0.0013359717559069395,0.7428311109542847,1,DJI_Matrice600p_12_stretched.wav,drone
11,107.666015625,120.73964812645309,0.29284352257168195,0.22145532071590424,0.0038070463660088453,0.9804857969284058,10203.913601585064,6641.720462580329,0.009433139115571976,18410.888671875,0.2150140255689621,0.013251968659460545,0.9869213492109046,0.4272063374519348,31.805814743041992,0.030482398346066475,0.3549344395815091,0.01156572438776493,2.355426549911499,0.008214443922042847,1.6729190349578857,0.006120515055954456,1.2464783191680908,0.004607617389410734,0.9383679032325745,1,DJI_Matrice_200_38_noisy.wav,drone
12,107.666015625,139.8528383323129,0.26336187775334413,0.28870004415512085,0.005374333976457517,0.6191583871841431,5473.980601523497,5382.193929626738,0.01404160913079977,12166.259765625,0.13976751267910004,0.03264334797859192,0.9683885554073519,0.1413242667913437,38.102386474609375,0.025573886930942535,0.7891677904911306,0.012970074079930782,6.661074161529541,0.008458569645881653,4.344089508056641,0.0052637504413723946,2.703317880630493,0.001302141696214676,0.6687442660331726,1,DJI_Matrice_200_38_original.wav,drone
13,129.19921875,84.37654970653251,0.37208873206817666,0.31259262561798096,0.006650387972163467,0.6063256859779358,5676.5277015952315,5504.175833360964,0.013991721905767918,12467.724609375,0.1704024374485016,0.040977027267217636,0.9606359927319521,0.1504671275615692,42.58229064941406,0.02294510044157505,0.8470135261285198,0.014463453553617,6.107409477233887,0.01022406481206417,4.317264080047607,0.006165073718875647,2.6032943725585938,0.0016243041027337313,0.6858866810798645,1,DJI_Matrice_200_38_shifted.wav,drone
13,107.666015625,153.61022364149446,0.2455672367809841,0.28295570611953735,0.0067371179779561665,0.6257306933403015,5536.590987135821,5392.889034198567,0.0164941493421793,12295.458984375,0.1883615106344223,0.0414428636431694,0.960206301190452,0.1472437083721161,41.793182373046875,0.02336820773780346,0.813084376765087,0.016053013503551483,6.083002090454102,0.011470716446638107,4.346622943878174,0.0072137750685215,2.7335309982299805,0.001778955920599401,0.6741034984588623,1,DJI_Matrice_200_38_stretched.wav,drone
15,107.666015625,61.00212485098986,0.4504418277318601,0.2240123599767685,0.0030065846629440786,0.9056721925735474,8735.235713479777,6866.399404613712,0.007673194166272879,17614.16015625,0.1698315590620041,0.030354471877217293,0.9705397776146746,0.2863582670688629,34.36275863647461,0.02827833592891693,0.4765939808704835,0.007229505572468042,2.312025547027588,0.010687459260225296,3.417893409729004,0.006455829367041588,2.064600706100464,0.00254499027505517,0.8138983249664307,1,DJI_Mavic2pro_81_noisy.wav,drone
15,107.666015625,60.358850724216836,0.45306742206792605,0.2335054725408554,0.0033187498648961384,0.5396913290023804,4900.055604583384,5397.556294809536,0.008458084426820278,11627.9296875,0.146360844373703,0.040131956338882446,0.961416475963164,0.11272108554840088,50.89041519165039,0.019271381199359894,0.8206302994045113,0.007078913971781731,4.211394786834717,0.01079475600272417,6.422027587890625,0.00618696678429842,3.6807568073272705,0.0009342930861748755,0.5558305978775024,1,DJI_Mavic2pro_81_original.wav,drone
12,129.19921875,90.89507038198792,0.3548740198251253,0.20942391455173492,0.00524458122284462,0.5433753728866577,5137.775459811401,5590.952244267606,0.00895217340439558,12144.7265625,0.18744638562202454,0.055421918630599976,0.9474883763049858,0.12001360207796097,55.91448211669922,0.017570219933986664,0.8633462398508818,0.008095760829746723,3.74861741065979,0.012990865856409073,6.015220642089844,0.007951516658067703,3.6818273067474365,0.0012440052814781666,0.5760174989700317,1,DJI_Mavic2pro_81_shifted.wav,drone
10,107.666015625,95.76292077278178,0.34302276419077127,0.2115039974451065,0.006158139975741506,0.5463075637817383,4969.223454281139,5419.839464394483,0.010182350873947144,11735.595703125,0.18099701404571533,0.048588890582323074,0.9536625926340496,0.11627496033906937,54.543601989746094,0.01800387352705002,0.8403177588649636,0.008617484010756016,4.149754047393799,0.012789607979357243,6.158843040466309,0.007752087898552418,3.7330222129821777,0.0011673255357891321,0.5621262788772583,1,DJI_Mavic2pro_81_stretched.wav,drone
11,236.865234375,51.90350702928254,0.4906602476952262,0.24977025389671326,0.0034460632649081,0.7139943838119507,6300.51850273315,6530.445043238599,0.004531984683126211,15051.708984375,0.06562315672636032,0.03154526650905609,0.9694194064640409,0.15414966642856598,33.305389404296875,0.029149938374757767,0.6395190171391905,0.008264622651040554,10.183433532714844,0.0034586202818900347,4.261613845825195,0.0019842474721372128,2.4449334144592285,0.0005166638293303549,0.6366184949874878,1,DJI_Mavic2s_19_noisy.wav,drone
11,236.865234375,51.90350702928254,0.4906602476952262,0.251880407333374,0.0035517121908593585,0.3556191921234131,3620.2629306345966,4322.049346058367,0.004659057129174471,8376.416015625,0.06450929492712021,0.03272335231304169,0.9683135350432915,0.07585941255092621,36.826629638671875,0.026436401531100273,0.8880629319666683,0.008392954245209694,13.676692962646484,0.0034684063866734505,5.651922702789307,0.0019709186162799597,3.2116997241973877,0.00029233016539365053,0.47636502981185913,1,DJI_Mavic2s_19_original.wav,drone
12,236.865234375,56.80309476819236,0.4681512282815496,0.22748704254627228,0.004346037914122765,0.37181705236434937,3869.8584240693863,4525.326624619953,0.006578732747584581,8914.74609375,0.09258188307285309,0.048034802079200745,0.9541667872250956,0.09009069949388504,41.45397186279297,0.02355492301285267,0.9066340439415532,0.011257173493504524,12.483181953430176,0.0049988990649580956,5.5433244705200195,0.002845693612471223,3.1556155681610107,0.000453994725830853,0.5034388899803162,1,DJI_Mavic2s_19_shifted.wav,drone
12,236.865234375,63.49270383913391,0.44055695484064483,0.2395634651184082,0.003897081750134627,0.36236411333084106,3690.4830235005315,4345.19842292532,0.005708439741283655,8484.08203125,0.08237577974796295,0.04179847612977028,0.9598785397680274,0.08344068378210068,40.771278381347656,0.023939894512295723,0.8976371272474769,0.009809070266783237,12.604949951171875,0.004452494438737631,5.721589088439941,0.002509739715605974,3.225090980529785,0.000378056603949517,0.4858141243457794,1,DJI_Mavic2s_19_stretched.wav,drone
11,236.865234375,102.72940341538211,0.32737638517459344,0.16519252955913544,0.0021334946663542228,0.8173494338989258,7348.098941098719,6703.512294471325,0.004482574295252562,16365.234375,0.09290125221014023,0.04511900246143341,0.9568288373331932,0.24434921145439148,37.90950393676758,0.025700662285089493,0.5558404053352257,0.008054460398852825,5.378432273864746,0.005496877245604992,3.6705851554870605,0.003799492958933115,2.537142753601074,0.0010783342877402902,0.7200666069984436,1,DJI_Mavic_Air2_63_noisy.wav,drone
11,236.865234375,102.72940341538211,0.32737638517459344,0.1686633676290512,0.0023000270170582967,0.43904754519462585,4149.954592144726,4703.26594683022,0.004867704585194588,9000.87890625,0.08829919993877411,0.05169123038649559,0.9508494233925493,0.10048525780439377,70.79268646240234,0.013928995467722416,0.8693911329387909,0.008377610705792904,8.133002281188965,0.005655940622091293,5.4907989501953125,0.003846552921459079,3.7342417240142822,0.0005369411665014923,0.521263599395752,1,DJI_Mavic_Air2_63_original.wav,drone
13,236.865234375,59.18911396150352,0.45792110757147775,0.18569983541965485,0.0027068024680304984,0.4485025703907013,4347.868612861655,4912.409279357878,0.006844696123152971,9453.076171875,0.11480578780174255,0.06304102391004562,0.9406974684023294,0.10359637439250946,77.17037963867188,0.01279256958514452,0.8939460655693509,0.011263997294008732,8.476811408996582,0.006910600233823061,5.200627326965332,0.004873267840594053,3.667416572570801,0.0007116982014849782,0.5355941653251648,1,DJI_Mavic_Air2_63_shifted.wav,drone
12,236.865234375,73.08821221452558,0.4062127404438775,0.187971830368042,0.0030750253160173693,0.4331183135509491,4094.348621369918,4688.764264308222,0.0062242173589766026,8871.6796875,0.11357737332582474,0.06617181748151779,0.9379351279066567,0.0983261913061142,75.06961822509766,0.013145852833986282,0.8830377959275139,0.010801462456583977,8.417204856872559,0.007293183822184801,5.683324813842773,0.004771185107529163,3.7180187702178955,0.0006578657776117325,0.5126519799232483,1,DJI_Mavic_Air2_63_stretched.wav,drone
11,150.732421875,102.48085506098126,0.32791001847414636,0.12266433984041214,0.0028969018974087453,0.861932098865509,7998.045390805385,6759.478020145601,0.009659532457590103,16903.564453125,0.14476783573627472,0.023351820185780525,0.9771810439722077,0.22580045461654663,34.10940170288086,0.028482399880886078,0.5305804942787561,0.018488658592104912,7.691592216491699,0.006116871722042561,2.5447213649749756,0.004701450001448393,1.9558820724487305,0.0018704462563619018,0.7781370282173157,1,DJI_Mavic_Mini1_10_noisy.wav,drone
10,344.53125,103.0198688416932,0.32675495266387616,0.08459104597568512,0.00356855180580169,0.48600536584854126,4616.28224639639,4874.370680676896,0.010890412144362926,9948.33984375,0.14286154508590698,0.028550351038575172,0.9722421454528244,0.09718367457389832,49.647735595703125,0.01974421925842762,0.8623142815159685,0.020245041698217392,12.389965057373047,0.006435461807996035,3.938502550125122,0.004867625422775745,2.9789867401123047,0.0009532119147479534,0.5833656787872314,1,DJI_Mavic_Mini1_10_original.wav,drone
10,366.064453125,93.03407057284721,0.3495670632860512,0.06328926235437393,0.004100127588026225,0.4906518757343292,4799.884107357544,5076.041529313277,0.017222629860043526,10379.00390625,0.18386679887771606,0.03595702350139618,0.9652910085209266,0.09954648464918137,55.425777435302734,0.017722396180033684,0.8889087778025284,0.02737857960164547,13.579015731811523,0.007309213746339083,3.62516713142395,0.005601017270237207,2.777949094772339,0.0012082364410161972,0.5992517471313477,1,DJI_Mavic_Mini1_10_shifted.wav,drone
9,150.732421875,78.70488841663976,0.3884856326369006,0.09058458358049393,0.004476000011588137,0.47900623083114624,4562.187637095745,4864.906796496102,0.014947797171771526,9883.740234375,0.17274227738380432,0.030946340411901474,0.9699825886189797,0.09268219023942947,53.79958724975586,0.018248312175273895,0.8766045587803241,0.024666782468557358,13.461884498596191,0.0068672276102006435,3.747786045074463,0.005417042411863804,2.956348180770874,0.001054554246366024,0.5755224823951721,1,DJI_Mavic_Mini1_10_stretched.wav,drone
12,86.1328125,87.71983502807142,0.3630559097736975,0.2056640088558197,0.0012911511779141922,0.9728462100028992,10100.962638349181,6701.680781336924,0.004056265112012625,18389.35546875,0.11262184381484985,0.028634333983063698,0.9721627666537377,0.4169161021709442,32.15751647949219,0.030159074813127518,0.3674321838090742,0.006723450031131506,2.7691264152526855,0.004251408390700817,1.7509889602661133,0.0032915316987782717,1.3556532859802246,0.0022304020822048187,0.918615460395813,1,DJI_Mavic_Mini2_35_noisy.wav,drone
13,86.1328125,74.50681897773252,0.40158443055992193,0.2521294951438904,0.0015391644914276325,0.4505302608013153,4209.728704952741,5088.18568074724,0.005110455211251974,8656.34765625,0.0670318752527237,0.04260943830013275,0.9591319273211232,0.09879818558692932,51.675811767578125,0.018984045833349228,0.8371821744385936,0.006692638620734215,10.124868392944336,0.003758475184440613,5.6859588623046875,0.0024921295698732138,3.7701847553253174,0.00031546628451906145,0.4772489368915558,1,DJI_Mavic_Mini2_35_original.wav,drone
13,86.1328125,96.43306835224742,0.3414529283762879,0.25970005989074707,0.0021428217430813955,0.4242624044418335,4251.468777093035,5085.740343551538,0.0064963349141180515,9022.412109375,0.08454528450965881,0.05488406866788864,0.9479714688105998,0.10320635139942169,56.52669143676758,0.017383234575390816,0.8769629833964318,0.008522923104465008,10.310336112976074,0.004538607783615589,5.490437030792236,0.0031573744490742683,3.8195338249206543,0.00039765069959685206,0.48104533553123474,1,DJI_Mavic_Mini2_35_shifted.wav,drone
14,86.1328125,84.94604416446087,0.3705184565400391,0.28080442547798157,0.0017455772280560008,0.45582103729248047,4263.731450963872,5112.735780284749,0.005160899832844734,8699.4140625,0.07092301547527313,0.04329759255051613,0.958499288352935,0.10130328685045242,55.52640914916992,0.01769084669649601,0.853091070177963,0.006988264620304108,10.065804481506348,0.003789938287809491,5.458977699279785,0.002648883732035756,3.815417528152466,0.00033610736136324704,0.48412463068962097,1,DJI_Mavic_Mini2_35_stretched.wav,drone
3,86.1328125,269.1650390625,0.15665876233458273,0.1617031693458557,0.0016409625920156639,0.6983713507652283,6269.136648074996,6753.719092401142,0.003684029681608081,15374.70703125,0.0549531914293766,0.04888947680592537,0.9533892961203086,0.19119274616241455,37.906761169433594,0.025702472776174545,0.5696347146203804,0.008035198785364628,14.519649505615234,0.0031208046711981297,5.639311790466309,0.000824388291221112,1.4896743297576904,0.0003357561072334647,0.6067131757736206,1,DJI_Mini3_6_noisy.wav,drone
3,86.1328125,269.1650390625,0.15665876233458273,0.16235895454883575,0.0016505865884634356,0.4146299660205841,3826.9099354506516,5142.0963352682775,0.0037840346340090036,9969.873046875,0.05412333458662033,0.05100970342755318,0.951466001444896,0.0984489768743515,53.3260498046875,0.018407374620437622,0.8411258969321856,0.008202462457120419,19.568464279174805,0.003157674567773938,7.533205986022949,0.0007868115790188313,1.8770818710327148,0.00018351152539253235,0.4378000795841217,1,DJI_Mini3_6_original.wav,drone
5,86.1328125,276.3893781723684,0.1531912597155495,0.18706637620925903,0.0008639249135740101,0.4268147051334381,3997.207274279004,5344.651150418339,0.0023826421238482,10357.470703125,0.03538242727518082,0.034271709620952606,0.9668639204745214,0.10359637439250946,60.022705078125,0.016387343406677246,0.8710352420555586,0.005118225235491991,18.264131546020508,0.002184166805818677,7.794090270996094,0.0005188547656871378,1.851507306098938,0.00012564830831252038,0.44836971163749695,1,DJI_Mini3_6_shifted.wav,drone
